Año,Trimestre,Provincia,Accesos por cada 100 hab,Accesos por cada 100 hogares
2019,2,San Juan,9.06854016252792,35.5997173374818
2019,2,San Luis,23.4082266301606,81.789994425864
2019,2,Santa Cruz,8.58406482865588,28.8460630553221
2019,2,Santa Fe,21.2011304851442,67.4229199332195
2019,2,Santiago Del Estero,13.101581339389,52.789971263171
2019,2,Tierra Del Fuego,28.1075638215957,94.7980342802349
2019,2,Tucumán,9.94246044080586,40.1360462142088
2019,3,Buenos Aires,22.7617336155622,69.3563010607913
2019,3,CABA,46.9047708934881,112.645387803721
2019,3,Catamarca,7.85595476521849,30.8836145267372
2019,3,Chaco,9.58066438752926,35.8460309754608
2019,3,Chubut,14.580466548719,47.5662416229331
2019,3,Corrientes,10.1340281141787,38.4853511358672
2019,3,Córdoba,21.0007817769535,68.5923490106902
2019,3,Entre Ríos,17.3116618255979,57.9000994579662
2019,3,Formosa,7.66417771389022,30.1124329977775
2019,3,Jujuy,11.334206981241,44.3224868429136
2019,3,La Pampa,25.5190027056414,77.4526942329175
2019,3,La Rioja,12.7624317908561,47.9429051217464
2019,3,Mendoza,11.3681890162792,40.7371425873534
2019,3,Misiones,10.713348334459,39.3329298674438
2019,3,Neuquén,19.0920756796417,64.1388726949158
2019,3,Río Negro,19.5084985912294,63.4247008870096
2019,3,Salta,10.7718546234161,44.4761779222872
2019,3,San Juan,9.44094148522601,37.0623130355423
2019,3,San Luis,24.3909711661747,85.2260887684934
2019,3,Santa Cruz,10.6015551925842,35.6281609788596
2019,3,Santa Fe,21.6564247463616,68.8717805759303
2019,3,Santiago Del Estero,13.7252880483641,55.3039114685454
2019,3,Tierra Del Fuego,28.5989251932121,96.4621096309238
2019,3,Tucumán,9.78157418438212,39.4876002040168
2019,4,Buenos Aires,21.1350893819089,64.2520528824542
2019,4,CABA,44.1870536086124,106.245467510411
2019,4,Catamarca,9.26886507149251,36.4384291271555
2019,4,Chaco,9.84506318966921,36.8354786303424
2019,4,Chubut,15.6771711859264,51.1450178551471
2019,4,Corrientes,10.208283637368,38.7674409892621
2019,4,Córdoba,21.5794971664284,70.4829556624422
2019,4,Entre Ríos,17.339132629893,57.9922169170451
2019,4,Formosa,7.75547611892472,30.471313480544
2019,4,Jujuy,11.6039151022838,45.3775463317507
2019,4,La Pampa,25.3449218476204,76.9241896917042
2019,4,La Rioja,12.5475635674596,47.1358901105243
2019,4,Mendoza,9.39011273391884,33.6490307202718
2019,4,Misiones,10.8375819024918,39.7892368404862
2019,4,Neuquén,17.6681849769219,59.3559009282245
2019,4,Río Negro,17.1338703221798,55.7050096828749
2019,4,Salta,12.1954928055468,50.3546389223882
2019,4,San Juan,8.36915261267133,32.8549757281553
2019,4,San Luis,21.4413528932678,74.9200260348146
2019,4,Santa Cruz,10.9234277977238,36.7113630853583
2019,4,Santa Fe,21.8483506557326,69.4823572559686
2019,4,Santiago Del Estero,10.6519742883379,42.9207738235818
2019,4,Tierra Del Fuego,23.6275467526162,79.6953613637709
2019,4,Tucumán,11.8031812807121,47.6490201252129
2020,1,Buenos Aires,21.2080810142128,64.3256310174343
2020,1,CABA,44.0240824345247,105.980174141819
2020,1,Catamarca,9.56828644748246,37.6154276874603
2020,1,Chaco,10.0183580078063,37.4838333691726
2020,1,Chubut,15.7151397399492,51.268489419097
2020,1,Corrientes,10.1981922972643,38.7290799422309
2020,1,Córdoba,21.6423266904036,70.6880744339108
2020,1,Entre Ríos,16.7793875942568,56.1200605143722
2020,1,Formosa,7.69363320950793,30.2283039626068
2020,1,Jujuy,11.9345057136942,46.6702306399878
2020,1,La Pampa,24.9634889459636,75.766787812914
2020,1,La Rioja,12.3374236886702,46.346631384167
2020,1,Mendoza,9.24865632529103,33.1420767001727
2020,1,Misiones,10.6276210559822,39.018347551712
2020,1,Neuquén,18.4098728835989,61.8474936235507
2020,1,Río Negro,16.9526360543075,55.1156686596236
2020,1,Salta,12.0116972009766,49.5956802701287
2020,1,San Juan,8.25127788119013,32.3922921363047
2020,1,San Luis,21.8387693863723,76.3085418464193
2020,1,Santa Cruz,10.7041725372986,35.9742762889655
2020,1,Santa Fe,21.8613245878736,69.5235794025313
2020,1,Santiago Del Estero,10.5392121668386,42.4663591879918
2020,1,Tierra Del Fuego,22.5525532508604,76.0696497901879
2020,1,Tucumán,11.8524649017937,47.8479232585003
2020,2,Buenos Aires,21.5528584048363,65.2205801358229
2020,2,CABA,44.151826868205,106.414805990736
2020,2,Catamarca,11.5566668352857,45.4318181818182
2020,2,Chaco,10.6461982789206,39.8325027900658
2020,2,Chubut,17.5779234120481,57.3446133872355
2020,2,Corrientes,10.6131399504817,40.3047626797957
2020,2,Córdoba,22.2626297682841,72.7135853124239
2020,2,Entre Ríos,16.9046496397221,56.5386547397096
2020,2,Formosa,7.92553974261672,31.1394362262631
2020,2,Jujuy,12.246000275261,47.8878102278728
2020,2,La Pampa,25.0738459648555,76.1015828898756
2020,2,La Rioja,13.2675488804432,49.8399350183955
2020,2,Mendoza,10.1166524693736,36.2522434211
2020,2,Misiones,11.1369196743518,40.8877960096961
2020,2,Neuquén,19.0205986637401,63.8984690337643
2020,2,Río Negro,17.3384537515365,56.369335248792
2020,2,Salta,12.4928228219153,51.5815833534036
2020,2,San Juan,8.93978645060613,35.0948577636503
2020,2,San Luis,22.4402866477222,78.4096773527651
2020,2,Santa Cruz,10.6506751720812,35.792623969796
2020,2,Santa Fe,22.0118993487247,70.002168637187
2020,2,Santiago Del Estero,10.7876486349067,43.4671668246836
2020,2,Tierra Del Fuego,22.6423924473359,76.3694826074247
2020,2,Tucumán,12.8267966617582,51.7807409103048
2020,3,Buenos Aires,22.4100880534403,67.6561898309092
2020,3,CABA,44.6227428971926,107.675901165732
2020,3,Catamarca,11.9952888012884,47.157098984172
2020,3,Chaco,11.1027673619054,41.5419205780652
2020,3,Chubut,20.9487153048533,68.3438981572004
2020,3,Corrientes,10.9936136166816,41.7507494704644
2020,3,Córdoba,23.0297083535099,75.2203572366921
2020,3,Entre Ríos,17.3981108790514,58.1901640924315
2020,3,Formosa,8.12033722939222,31.9056233101865
2020,3,Jujuy,13.8200370336799,54.0444192382091
2020,3,La Pampa,26.115702018823,79.2644770667028
2020,3,La Rioja,13.3413120207716,50.1181132363027
2020,3,Mendoza,10.4223554880532,37.3486331372327
2020,3,Misiones,11.3317985370104,41.6044862854486
2020,3,Neuquén,19.4204592926977,65.2441702553022
2020,3,Río Negro,17.54802558517,57.052405915845
2020,3,Salta,12.6702393071254,52.315712128488
2020,3,San Juan,9.88083251128296,38.7899552541285
2020,3,San Luis,22.8839263803681,79.9617220941719
2020,3,Santa Cruz,10.6972070325265,35.9515289078445
2020,3,Santa Fe,22.6777105226816,72.1206024734824
2020,3,Santiago Del Estero,10.7648413009404,43.3759313169191
2020,3,Tierra Del Fuego,22.7715153638102,76.809095839467
2020,3,Tucumán,13.1849907035556,53.2281495112899
2020,4,Buenos Aires,22.9015115325469,68.9770222017074
2020,4,CABA,44.8339684267828,108.311074890435
2020,4,Catamarca,12.5674593085451,49.4068835454974
2020,4,Chaco,11.5006461780409,43.0307886497791
2020,4,Chubut,20.9508711746216,68.3518991582562
2020,4,Corrientes,11.1720027347886,42.428283946949
2020,4,Córdoba,23.904978675681,78.0796087633819
2020,4,Entre Ríos,17.7819708307277,59.4743067609738
2020,4,Formosa,8.26839085381519,32.4873819075967
2020,4,Jujuy,13.6696231171354,53.4565912339089
2020,4,La Pampa,26.9404221718048,81.7679324894515
2020,4,La Rioja,13.3391295117309,50.1106121170115
2020,4,Mendoza,10.7797538577923,38.6295789622782
2020,4,Misiones,11.6148987925828,42.6441141611923
2020,4,Neuquén,19.9435555508951,67.0023452204809
2020,4,Río Negro,18.7893190551718,61.0886154804548
2020,4,Salta,13.0883890574111,54.0427520014766
2020,4,San Juan,9.25185812016353,36.3208821557581
2020,4,San Luis,23.3753143684741,81.679478061057
2020,4,Santa Cruz,11.0086826606617,36.999572459088
2020,4,Santa Fe,23.1367697431769,73.5807380726778
2020,4,Santiago Del Estero,10.8574371648052,43.7492566206899
2020,4,Tierra Del Fuego,22.6095691431376,76.265834969774
2020,4,Tucumán,13.5701698084289,54.7834044136996
2021,1,Buenos Aires,22.998353975762,69.1052407618594
2021,1,CABA,44.8269901646418,108.419939223293
2021,1,Catamarca,12.4382789182565,48.8990929278482
2021,1,Chaco,11.5288964774878,43.1364924170879
2021,1,Chubut,21.1478383150763,68.9942808881567
2021,1,Corrientes,11.2341158695361,42.6641284388214
2021,1,Córdoba,24.0613716456615,78.5902806238002
2021,1,Entre Ríos,18.0705817215044,60.4394497283423
2021,1,Formosa,8.33089528442991,32.7329557563272
2021,1,Jujuy,14.2260459665007,55.6324478962054
2021,1,La Pampa,26.943299898725,81.7767634575221
2021,1,La Rioja,13.2583601634496,49.8069351907935
2021,1,Mendoza,10.9260024514795,39.1536615289964
2021,1,Misiones,11.7588116112233,43.1724389059718
2021,1,Neuquén,19.895917331183,66.8420894204527
2021,1,Río Negro,18.7249056578747,60.8792403032577
2021,1,Salta,13.0611284262362,53.9300192633909
2021,1,San Juan,9.94836869480331,39.0551943353576
2021,1,San Luis,23.248835158317,81.2373017712751
2021,1,Santa Cruz,12.3918254034438,41.6478310399074
2021,1,Santa Fe,23.2423821861305,73.9165640702618
2021,1,Santiago Del Estero,11.3348711690326,45.6730828236546
2021,1,Tierra Del Fuego,22.9312154304354,77.3493560917737
2021,1,Tucumán,13.5789638246782,54.8189225412539
2021,2,Buenos Aires,23.352473727873,70.0033033602797
2021,2,CABA,45.4871904812949,110.144402032121
2021,2,Catamarca,13.3137486714673,52.3403096626386
2021,2,Chaco,11.5800413405394,43.3276272929354
2021,2,Chubut,22.1597817714202,72.2941048193647
2021,2,Corrientes,11.4650645801296,43.5411637336848
2021,2,Córdoba,24.5284062912537,80.1151879593124
2021,2,Entre Ríos,18.4356806329179,61.6602644647879
2021,2,Formosa,8.45629304957047,33.2254841932261
2021,2,Jujuy,14.3667840692187,56.1821570114677
2021,2,La Pampa,27.0435584401919,82.080006723254
2021,2,La Rioja,20.4915850957506,76.9786615851933
2021,2,Mendoza,11.4338470668006,40.9732418261709
2021,2,Misiones,12.2601465948529,45.0128113119994
2021,2,Neuquén,20.5802361256459,69.1402108463862
2021,2,Río Negro,19.0520518601284,61.9420405741775
2021,2,Salta,13.3034413913845,54.9300901747889
2021,2,San Juan,10.0067190669371,39.2840257006206
2021,2,San Luis,23.8905552767436,83.4781072006307
2021,2,Santa Cruz,13.096756425785,44.0149166554342
2021,2,Santa Fe,23.6047874530137,75.0687862629301
2021,2,Santiago Del Estero,11.5543888752169,46.5572753649211
2021,2,Tierra Del Fuego,20.1266479457771,67.8858077522918
2021,2,Tucumán,13.606163819728,54.928196510348
2021,3,Buenos Aires,23.9698919039995,71.6821894010193
2021,3,CABA,45.9003834652686,111.271055142509
2021,3,Catamarca,13.4074723766124,52.7097934860013
2021,3,Chaco,11.4821345600996,42.9624100796766
2021,3,Chubut,24.7383755028802,80.7097384765756
2021,3,Corrientes,11.8228555121759,44.9008831266441
2021,3,Córdoba,24.8859576286757,81.2845665540848
2021,3,Entre Ríos,18.5905655958691,62.1794014538577
2021,3,Formosa,8.64358218729535,33.9620335406843
2021,3,Jujuy,14.240381868424,55.6892647441935
2021,3,La Pampa,27.7678911910512,84.2799630965361
2021,3,La Rioja,20.5659645302194,77.2601606138685
2021,3,Mendoza,12.710228113581,45.548284680561
2021,3,Misiones,12.4117725813258,45.5706536580879
2021,3,Neuquén,20.7481620211386,69.7065334450161
2021,3,Río Negro,19.059250627465,61.9672131147541
2021,3,Salta,13.5535260221222,55.9642780595842
2021,3,San Juan,10.0502366420225,39.4554480019856
2021,3,San Luis,22.8574088187895,79.8704334921291
2021,3,Santa Cruz,13.0162543718839,43.7473202801201
2021,3,Santa Fe,23.5881524458178,75.0170476272823
2021,3,Santiago Del Estero,11.6607366908917,47.0
2021,3,Tierra Del Fuego,28.1501701128294,94.9538682598503
2021,3,Tucumán,13.5334467757118,54.636044861008
2021,4,Buenos Aires,25.3625141144029,75.6641060233847
2021,4,CABA,45.8485107145629,111.270026128917
2021,4,Catamarca,14.0542237592254,55.2526999859741
2021,4,Chaco,11.7723994581641,44.0485638902593
2021,4,Chubut,25.309325144657,82.5734006387143
2021,4,Corrientes,11.9831985526209,45.5101610294635
2021,4,Córdoba,25.8731537155377,84.5094185304609
2021,4,Entre Ríos,18.8822776766148,63.1553614361658
2021,4,Formosa,8.76886524220062,34.4545746388443
2021,4,Jujuy,14.5552419442425,56.9210705148705
2021,4,La Pampa,29.509892061531,89.5673427024131
2021,4,La Rioja,20.742382050284,77.9234900964576
2021,4,Mendoza,13.2562590069906,47.5053170903177
2021,4,Misiones,13.3633190432684,49.064620730585
2021,4,Neuquén,21.8175631190774,73.3001625402001
2021,4,Río Negro,20.2056135684454,65.6948996116065
2021,4,Salta,13.7593376914977,56.8144260576222
2021,4,San Juan,10.0841332359703,39.5888518648717
2021,4,San Luis,22.9789562419762,80.2957828313538
2021,4,Santa Cruz,12.8088213538475,43.0512146611735
2021,4,Santa Fe,24.2396579975196,77.0892017943923
2021,4,Santiago Del Estero,11.6754404704801,47.0459491943867
2021,4,Tierra Del Fuego,29.1710078391825,98.4006164486543
2021,4,Tucumán,13.8528804464241,55.9259910242439
2022,1,Buenos Aires,25.5630301520284,76.0781466115726
2022,1,CABA,46.0143476214435,111.797862691747
2022,1,Catamarca,14.8056195749953,58.2063508356117
2022,1,Chaco,11.7753420404361,44.0594800994188
2022,1,Chubut,26.9887596631044,88.0527409383577
2022,1,Corrientes,12.5452812873128,47.6446351415023
2022,1,Córdoba,26.2552622183512,85.7574535631355
2022,1,Entre Ríos,19.0454052709211,63.7009034712316
2022,1,Formosa,8.89642743559843,34.9556869957513
2022,1,Jujuy,14.8476418286294,58.0646286642678
2022,1,La Pampa,30.2004150314026,91.6633253140871
2022,1,La Rioja,20.9691741722694,78.774598665645
2022,1,Mendoza,13.5994765497552,48.7352409355834
2022,1,Misiones,13.3575393367025,49.0433419977295
2022,1,Neuquén,22.0774604260943,74.1730550999272
2022,1,Río Negro,20.6182298408439,67.0364075498703
2022,1,Salta,13.5881660533538,56.1075934084976
2022,1,San Juan,11.0921164686066,43.5459816093316
2022,1,San Luis,23.1016562316874,80.7242306060177
2022,1,Santa Cruz,12.8942973288096,43.3384231105305
2022,1,Santa Fe,24.3073969989344,77.304584747584
2022,1,Santiago Del Estero,11.7068821320295,47.1727383932405
2022,1,Tierra Del Fuego,29.1386510406859,98.2905503867279
2022,1,Tucumán,14.2155333342981,57.3900322723119
2022,2,Buenos Aires,26.1292712783274,77.58
2022,2,CABA,49.8735612562611,121.31
2022,2,Catamarca,15.8717901952471,62.4
2022,2,Chaco,11.7025439036955,43.79
2022,2,Chubut,25.4999193362706,83.19
2022,2,Corrientes,12.7321469653836,48.35
2022,2,Córdoba,26.7815908411335,87.48
2022,2,Entre Ríos,19.1046859506594,63.9
2022,2,Formosa,11.0498145911401,43.42
2022,2,Jujuy,14.6569135245407,57.32
2022,2,La Pampa,30.6327215596658,92.98
2022,2,La Rioja,21.3314092169144,80.14
2022,2,Mendoza,13.7822337845706,49.39
2022,2,Misiones,13.8900281819679,51.0
2022,2,Neuquén,23.8174575281712,80.02
2022,2,Río Negro,20.8675435273834,67.85
2022,2,Salta,13.9360105574487,57.54
2022,2,San Juan,12.5979124556312,49.46
2022,2,San Luis,23.3969726787719,81.76
2022,2,Santa Cruz,12.8396228385264,43.15
2022,2,Santa Fe,24.4959067991646,77.9
2022,2,Santiago Del Estero,11.8367379681289,47.7
2022,2,Tierra Del Fuego,29.604955264969,99.86
2022,2,Tucumán,14.6914572899128,59.31
2022,3,Buenos Aires,26.37,78.11
2022,3,CABA,50.22,122.28
2022,3,Catamarca,16.62,65.33
2022,3,Chaco,11.72,43.86
2022,3,Chubut,25.86,84.38
2022,3,Corrientes,12.69,48.21
2022,3,Córdoba,27.04,88.31
2022,3,Entre Ríos,19.04,63.67
2022,3,Formosa,11.14,43.76
2022,3,Jujuy,15.06,58.91
2022,3,La Pampa,31.82,96.59
2022,3,La Rioja,21.47,80.66
2022,3,Mendoza,14.24,51.03
2022,3,Misiones,14.11,51.82
2022,3,Neuquén,23.92,80.37
2022,3,Río Negro,20.91,67.98
2022,3,Salta,13.99,57.76
2022,3,San Juan,12.94,50.8
2022,3,San Luis,23.39,81.74
2022,3,Santa Cruz,12.85,43.19
2022,3,Santa Fe,24.7,78.55
2022,3,Santiago Del Estero,11.91,47.98
2022,3,Tierra Del Fuego,29.5,99.51
2022,3,Tucumán,15.14,61.14
2022,4,Buenos Aires,26.72,78.94
2022,4,CABA,50.35,122.73
2022,4,Catamarca,16.73,65.77
2022,4,Chaco,11.66,43.62
2022,4,Chubut,26.23,85.57
2022,4,Corrientes,13.6,51.64
2022,4,Córdoba,27.26,89.03
2022,4,Entre Ríos,19.14,64.01
2022,4,Formosa,10.03,39.41
2022,4,Jujuy,14.95,58.46
2022,4,La Pampa,31.23,94.8
2022,4,La Rioja,21.26,79.86
2022,4,Mendoza,14.33,51.36
2022,4,Misiones,14.39,52.85
2022,4,Neuquén,23.41,78.67
2022,4,Río Negro,21.04,68.42
2022,4,Salta,14.04,57.96
2022,4,San Juan,12.96,50.88
2022,4,San Luis,25.83,90.27
2022,4,Santa Cruz,12.95,43.53
2022,4,Santa Fe,24.65,78.4
2022,4,Santiago Del Estero,11.92,48.05
2022,4,Tierra Del Fuego,30.07,101.44
2022,4,Tucumán,15.12,61.04
2023,1,Buenos Aires,26.81,79.0
2023,1,CABA,50.23,122.59
2023,1,Catamarca,16.83,66.17
2023,1,Chaco,11.53,43.15
2023,1,Chubut,26.32,85.89
2023,1,Corrientes,13.71,52.05
2023,1,Córdoba,27.2,88.84
2023,1,Entre Ríos,19.37,64.79
2023,1,Formosa,9.87,38.79
2023,1,Jujuy,14.88,58.2
2023,1,La Pampa,31.81,96.55
2023,1,La Rioja,21.23,79.74
2023,1,Mendoza,14.34,51.4
2023,1,Misiones,14.7,53.97
2023,1,Neuquén,23.38,78.55
2023,1,Río Negro,21.27,69.16
2023,1,Salta,13.97,57.67
2023,1,San Juan,12.67,49.75
2023,1,San Luis,25.8,90.17
2023,1,Santa Cruz,12.92,43.42
2023,1,Santa Fe,24.57,78.13
2023,1,Santiago Del Estero,11.8,47.55
2023,1,Tierra Del Fuego,30.9,104.23
2023,1,Tucumán,14.95,60.34
2023,2,Buenos Aires,27.1,79.67
2023,2,CABA,47.27,115.48
2023,2,Catamarca,17.15,67.42
2023,2,Chaco,11.46,42.87
2023,2,Chubut,25.28,82.49
2023,2,Corrientes,13.79,52.37
2023,2,Córdoba,27.59,90.13
2023,2,Entre Ríos,19.26,64.43
2023,2,Formosa,9.75,38.32
2023,2,Jujuy,14.78,57.78
2023,2,La Pampa,32.4,98.35
2023,2,La Rioja,21.3,80.01
2023,2,Mendoza,14.54,52.09
2023,2,Misiones,15.03,55.18
2023,2,Neuquén,23.5,78.97
2023,2,Río Negro,21.09,68.56
2023,2,Salta,13.92,57.48
2023,2,San Juan,12.1,47.52
2023,2,San Luis,26.73,93.41
2023,2,Santa Cruz,12.39,41.66
2023,2,Santa Fe,24.79,78.83
2023,2,Santiago Del Estero,11.7,47.14
2023,2,Tierra Del Fuego,31.54,106.38
2023,2,Tucumán,15.05,60.75
2023,3,Buenos Aires,27.5,80.64
2023,3,CABA,47.6,116.4
2023,3,Catamarca,17.44,68.55
2023,3,Chaco,11.46,42.87
2023,3,Chubut,25.82,84.23
2023,3,Corrientes,13.9,52.78
2023,3,Córdoba,27.57,90.05
2023,3,Entre Ríos,20.58,68.84
2023,3,Formosa,9.89,38.86
2023,3,Jujuy,14.73,57.61
2023,3,La Pampa,32.62,99.0
2023,3,La Rioja,21.41,80.44
2023,3,Mendoza,14.52,52.03
2023,3,Misiones,15.12,55.51
2023,3,Neuquén,23.8,79.97
2023,3,Río Negro,21.04,68.4
2023,3,Salta,13.94,57.57
2023,3,San Juan,12.85,50.45
2023,3,San Luis,28.2,98.55
2023,3,Santa Cruz,12.17,40.89
2023,3,Santa Fe,24.87,79.09
2023,3,Santiago Del Estero,12.08,48.67
2023,3,Tierra Del Fuego,31.41,105.95
2023,3,Tucumán,15.17,61.26
2023,4,Buenos Aires,27.68,80.96
2023,4,CABA,47.8,117.02
2023,4,Catamarca,17.46,68.63
2023,4,Chaco,11.85,44.35
2023,4,Chubut,26.04,84.96
2023,4,Corrientes,13.84,52.56
2023,4,Córdoba,27.76,90.67
2023,4,Entre Ríos,20.91,69.94
2023,4,Formosa,9.98,39.23
2023,4,Jujuy,14.77,57.78
2023,4,La Pampa,32.93,99.96
2023,4,La Rioja,21.35,80.22
2023,4,Mendoza,14.55,52.15
2023,4,Misiones,15.33,56.27
2023,4,Neuquén,23.78,79.91
2023,4,Río Negro,21.61,70.26
2023,4,Salta,13.8,56.98
2023,4,San Juan,12.75,50.08
2023,4,San Luis,29.21,102.07
2023,4,Santa Cruz,21.94,73.75
2023,4,Santa Fe,25.08,79.75
2023,4,Santiago Del Estero,12.18,49.08
2023,4,Tierra Del Fuego,32.75,110.49
2023,4,Tucumán,15.12,61.04
2024,1,Buenos Aires,27.8,81.1
2024,1,CABA,48.78,119.53
2024,1,Catamarca,17.5,68.82
2024,1,Chaco,12.48,46.7
2024,1,Chubut,26.02,84.89
2024,1,Corrientes,13.68,51.94
2024,1,Córdoba,27.77,90.7
2024,1,Entre Ríos,20.72,69.31
2024,1,Formosa,10.08,39.61
2024,1,Jujuy,14.74,57.65
2024,1,La Pampa,33.11,100.49
2024,1,La Rioja,21.3,80.03
2024,1,Mendoza,14.67,52.59
2024,1,Misiones,15.46,56.76
2024,1,Neuquén,23.66,79.5
2024,1,Río Negro,21.88,71.14
2024,1,Salta,13.63,56.3
2024,1,San Juan,13.15,51.62
2024,1,San Luis,29.39,102.7
2024,1,Santa Cruz,20.1,67.58
2024,1,Santa Fe,25.28,80.4
2024,1,Santiago Del Estero,12.26,49.41
2024,1,Tierra Del Fuego,32.54,109.78
2024,1,Tucumán,14.98,60.48
2024,2,Buenos Aires,27.43,79.84
2024,2,CABA,47.44,116.37
2024,2,Catamarca,17.5,68.81
2024,2,Chaco,11.78,44.06
2024,2,Chubut,26.46,86.33
2024,2,Corrientes,13.53,51.38
2024,2,Córdoba,27.79,90.79
2024,2,Entre Ríos,20.52,68.64
2024,2,Formosa,10.1,39.69
2024,2,Jujuy,14.91,58.3
2024,2,La Pampa,33.33,101.17
2024,2,La Rioja,21.17,79.52
2024,2,Mendoza,14.6,52.3
2024,2,Misiones,15.72,57.73
2024,2,Neuquén,23.49,78.93
2024,2,Río Negro,21.95,71.35
2024,2,Salta,13.49,55.72
2024,2,San Juan,13.03,51.17
2024,2,San Luis,29.59,103.4
2024,2,Santa Cruz,20.8,69.92
2024,2,Santa Fe,25.58,81.34
2024,2,Santiago Del Estero,12.33,49.67
2024,2,Tierra Del Fuego,32.28,108.89
2024,2,Tucumán,15.07,60.84
